#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          49     2.00347    0.519822   0.0181347
          49     2.23917     0.58218   0.0249082
          49     2.47487    0.614196   0.0502733
          49     2.71058     0.51598   0.0195697
          49     2.94628    0.438452   0.0152356
          49     3.18198    0.336058   0.0128258
          49     3.41768    0.271028   0.0121735
          49     3.65339     0.19713  0.00882732
          49     3.88909    0.130503  0.00827828
          49     4.12479   0.0940298  0.00727889
          49     4.36049   0.0768352  0.00651784
          49     4.59619    0.050996  0.00595376
          49      4.8319   0.0449113   0.0042996
          49      5.0676   0.0370948  0.00401787
          49      5.3033   0.0174548  0.00272146
          49       5.539  0.00978947  0.00214022
          49     5.77471  0.00204415 0.000847784
          49     6.01041  0.00298008  0.00137585
          49     6.24611  0.00128274 0.000703502
          49     6.48181 6.89165e-05 5.63017e-05
          49     6.71751 0.000372371 0.000315382
          49     6.95322 8.22551e-05 8.14115e-05
          50    0.117851  0.00550436 0.000983545
          50    0.353553   0.0354728  0.00455264
          50    0.589256   0.0981743  0.00775127
          50    0.824958     0.17711   0.0097396
          50     1.06066    0.285674   0.0136498
          50     1.29636    0.387897   0.0146876
          50     1.53206     0.44282   0.0166846
          50     1.76777    0.504765   0.0189098
          50     2.00347    0.519402   0.0177769
          50     2.23917    0.585831   0.0246763
          50     2.47487    0.613364   0.0492747
          50     2.71058    0.519868   0.0195608
          50     2.94628    0.437125   0.0149885
          50     3.18198    0.332521   0.0130479
          50     3.41768    0.270148   0.0119619
          50     3.65339    0.197162  0.00865083
          50     3.88909    0.130859  0.00812037
          50     4.12479   0.0950381  0.00720281
          50     4.36049   0.0763649  0.00640443
          50     4.59619    0.051256  0.00584036
          50      4.8319   0.0448682  0.00421383
          50      5.0676   0.0374619  0.00395425
          50      5.3033   0.0171351  0.00268574
          50       5.539  0.00981046  0.00209752
          50     5.77471  0.00202941 0.000830957
          50     6.01041  0.00292048  0.00134962
          50     6.24611  0.00125708 0.000689899
          50     6.48181 6.75381e-05 5.51925e-05
          50     6.71751 0.000364924 0.000309162
          50     6.95322   8.061e-05 7.97999e-05
          51    0.117851  0.00550109 0.000964266
          51    0.353553   0.0352546   0.0044686
          51    0.589256   0.0973408  0.00764396
          51    0.824958    0.176645  0.00955974
          51     1.06066    0.283455   0.0135614
          51     1.29636    0.390071   0.0145597
          51     1.53206    0.441134   0.0164425
          51     1.76777    0.502386    0.018688
          51     2.00347    0.520103   0.0174421
          51     2.23917    0.587273   0.0242345
          51     2.47487    0.615027   0.0483366
          51     2.71058    0.521696   0.0192624
          51     2.94628    0.439295   0.0148508
          51     3.18198    0.332982   0.0128002
          51     3.41768    0.267765   0.0119624
          51     3.65339    0.195692  0.00860528
          51     3.88909    0.130347  0.00797728
          51     4.12479   0.0977754  0.00756385
          51     4.36049   0.0755148  0.00633503
          51     4.59619   0.0519512  0.00576707
          51      4.8319   0.0450425   0.0041348
          51      5.0676   0.0370135  0.00390205
          51      5.3033   0.0168824  0.00264494
          51       5.539   0.0096181  0.00206519
          51     5.77471  0.00198962 0.000815616
          51     6.01041  0.00286322  0.00132437
          51     6.24611  0.00123243 0.000676812
          51     6.48181 6.62138e-05 5.41262e-05
          51     6.71751 0.000357768 0.000303183
          51     6.95322 7.90294e-05 7.82508e-05
          52    0.117851  0.00540263 0.000950735
          52    0.353553   0.0347013  0.00441679
          52    0.589256   0.0958302  0.00764477
          52    0.824958     0.17589  0.00940561
          52     1.06066    0.283436   0.0133006
          52     1.29636    0.390418   0.0142839
          52     1.53206    0.440158   0.0161552
          52     1.76777    0.502886   0.0183353
          52     2.00347     0.51603    0.017576
          52     2.23917    0.587946   0.0237778
          52     2.47487    0.619469   0.0476107
          52     2.71058    0.524535   0.0191001
          52     2.94628    0.438828   0.0145726
          52     3.18198    0.335291   0.0127606
          52     3.41768    0.267162   0.0117476
          52     3.65339    0.194441  0.00853017
          52     3.88909    0.130066  0.00782882
          52     4.12479   0.0989829  0.00751416
          52     4.36049   0.0752839  0.00621741
          52     4.59619   0.0510076  0.00573283
          52      4.8319    0.044965  0.00405602
          52      5.0676   0.0369218  0.00382808
          52      5.3033    0.016806  0.00259518
          52       5.539  0.00943313  0.00203374
          52     5.77471  0.00195136 0.000800828
          52     6.01041  0.00280815  0.00130005
          52     6.24611  0.00120873 0.000664211
          52     6.48181 6.49405e-05 5.31003e-05
          52     6.71751 0.000350888  0.00029743
          52     6.95322 7.75096e-05 7.67607e-05
          53    0.117851  0.00530481 0.000937816
          53    0.353553   0.0340671  0.00437875
          53    0.589256   0.0943139  0.00764941
          53    0.824958    0.175995  0.00922873
          53     1.06066    0.282538   0.0130799
          53     1.29636    0.390135   0.0140172
          53     1.53206      0.4416   0.0159145
          53     1.76777    0.500863   0.0181005
          53     2.00347    0.515991   0.0172444
          53     2.23917    0.587247   0.0233395
          53     2.47487    0.621266   0.0467463
          53     2.71058    0.527007    0.018899
          53     2.94628    0.438127   0.0143144
          53     3.18198    0.336917    0.012623
          53     3.41768    0.266052   0.0115782
          53     3.65339    0.194355  0.00836966
          53     3.88909    0.130834  0.00771865
          53     4.12479    0.099182  0.00737502
          53     4.36049   0.0760801  0.00615087
          53     4.59619     0.05093  0.00562519
          53      4.8319   0.0442101  0.00404912
          53      5.0676   0.0362252  0.00381872
          53      5.3033   0.0172627  0.00258609
          53       5.539  0.00950898  0.00199678
          53     5.77471  0.00191454 0.000786564
          53     6.01041  0.00275517   0.0012766
          53     6.24611  0.00118593  0.00065207
          53     6.48181 6.37152e-05 5.21126e-05
          53     6.71751 0.000344268 0.000291892
          53     6.95322 7.60472e-05 7.53263e-05
          54    0.117851  0.00527314 0.000920984
          54    0.353553   0.0338659  0.00430228
          54    0.589256   0.0942649  0.00750792
          54    0.824958    0.176725  0.00908665
          54     1.06066    0.280335   0.0130219
          54     1.29636    0.387507   0.0140018
          54     1.53206    0.442868   0.0156703
          54     1.76777    0.502142   0.0178105
          54     2.00347    0.517037   0.0169567
          54     2.23917    0.587735   0.0229124
          54     2.47487     0.62297   0.0459116
          54     2.71058    0.525146   0.0186404
          54     2.94628    0.437971   0.0140502
          54     3.18198    0.335901     0.01243
          54     3.41768    0.266568   0.0113753
          54     3.65339    0.194107  0.00821835
          54     3.88909    0.129857  0.00763735
          54     4.12479    0.100704  0.00739383
          54     4.36049   0.0766461  0.00606295
          54     4.59619   0.0510439  0.00552217
          54      4.8319    0.043804  0.00399446
          54      5.0676   0.0360718  0.00375108
          54      5.3033   0.0182563  0.00272238
          54       5.539  0.00933289  0.00196756
          54     5.77471  0.00187908 0.000772796
          54     6.01041  0.00270415  0.00125398
          54     6.24611  0.00116396 0.000640365
          54     6.48181 6.25353e-05 5.11609e-05
          54     6.71751 0.000337892 0.000286556
          54     6.95322 7.46389e-05 7.39446e-05
          55    0.117851  0.00530303 0.000904724
          55    0.353553   0.0336275  0.00423066
          55    0.589256   0.0935037   0.0074099
          55    0.824958    0.175501  0.00900346
          55     1.06066    0.280655   0.0127891
          55     1.29636     0.38833   0.0137714
          55     1.53206    0.441584   0.0154378
          55     1.76777    0.500233   0.0175887
          55     2.00347    0.516346   0.0166625
          55     2.23917    0.590977    0.022724
          55     2.47487    0.624414   0.0450996
          55     2.71058    0.527523   0.0184524
          55     2.94628    0.435502     0.01401
          55     3.18198    0.337264   0.0122784
          55     3.41768    0.266665   0.0111689
          55     3.65339    0.193487  0.00809226
          55     3.88909    0.130076  0.00750165
          55     4.12479    0.100663  0.00725952
          55     4.36049   0.0762121  0.00596823
          55     4.59619    0.050307  0.00547072
          55      4.8319    0.043568   0.0039288
          55      5.0676   0.0356041  0.00371192
          55      5.3033   0.0187067  0.00270989
          55       5.539  0.00982076  0.00199135
          55     5.77471  0.00186473 0.000758879
          55     6.01041  0.00265894  0.00123199
          55     6.24611  0.00114676 0.000628953
          55     6.48181 6.83304e-05 5.05578e-05
          55     6.71751 0.000668449 0.000431783
          55     6.95322 7.32818e-05 7.26126e-05
          56    0.117851  0.00537562 0.000891475
          56    0.353553   0.0336086  0.00415515
          56    0.589256    0.093183  0.00728452
          56    0.824958    0.175737  0.00884578
          56     1.06066    0.278939   0.0126752
          56     1.29636    0.388669   0.0135297
          56     1.53206    0.439826    0.015262
          56     1.76777    0.503157   0.0175161
          56     2.00347    0.520043     0.01677
          56     2.23917    0.589924   0.0223427
          56     2.47487    0.622777   0.0443239
          56     2.71058     0.52906   0.0181868
          56     2.94628    0.432039   0.0141814
          56     3.18198    0.338253   0.0120989
          56     3.41768     0.26534   0.0110477
          56     3.65339    0.193491  0.00794776
          56     3.88909    0.132649  0.00779627
          56     4.12479   0.0999134  0.00716843
          56     4.36049   0.0759308  0.00586828
          56     4.59619    0.049502  0.00543193
          56      4.8319   0.0434018  0.00386215
          56      5.0676     0.03519  0.00366865
          56      5.3033   0.0187879  0.00266271
          56       5.539  0.00983602  0.00195585
          56     5.77471  0.00185088 0.000745454
          56     6.01041  0.00326992  0.00135304
          56     6.24611  0.00145697 0.000689994
          56     6.48181 7.39185e-05 4.99629e-05
          56     6.71751 0.000918145 0.000490991
          56     6.95322 0.000151727 0.000105498
          57    0.117851  0.00530042 0.000879001
          57    0.353553   0.0337538  0.00408479
          57    0.589256   0.0943546  0.00725033
          57    0.824958    0.174482  0.00877918
          57     1.06066    0.278501   0.0124604
          57     1.29636    0.388326   0.0132967
          57     1.53206    0.439841   0.0149943
          57     1.76777    0.505975    0.017434
          57     2.00347    0.522446   0.0166471
          57     2.23917    0.587321   0.0221018
          57     2.47487    0.620675   0.0435961
          57     2.71058    0.530457   0.0179213
          57     2.94628    0.432186   0.0139334
          57     3.18198    0.338977   0.0119083
          57     3.41768    0.264409   0.0108931
          57     3.65339    0.192176  0.00791641
          57     3.88909    0.133437   0.0076992
          57     4.12479   0.0993531  0.00706453
          57     4.36049   0.0753421  0.00579478
          57     4.59619   0.0486842  0.00539784
          57      4.8319   0.0433169  0.00379533
          57      5.0676   0.0350705  0.00360624
          57      5.3033    0.018809  0.00261608
          57       5.539  0.00966346  0.00192913
          57     5.77471  0.00269369  0.00111096
          57     6.01041  0.00424837  0.00164548
          57     6.24611  0.00143141 0.000678362
          57     6.48181 7.26216e-05 4.91031e-05
          57     6.71751 0.000902037 0.000482642
          57     6.95322 0.000149065  0.00010368
          58    0.117851  0.00521279 0.000868203
          58    0.353553   0.0333042  0.00403903
          58    0.589256   0.0931748  0.00722068
          58    0.824958    0.176376  0.00882968
          58     1.06066     0.27721   0.0123124
          58     1.29636    0.388925   0.0130809
          58     1.53206     0.44031   0.0147431
          58     1.76777    0.506192   0.0171347
          58     2.00347    0.524556   0.0164932
          58     2.23917    0.583427    0.022061
          58     2.47487    0.619543   0.0428592
          58     2.71058    0.532512   0.0177297
          58     2.94628    0.432416   0.0136951
          58     3.18198    0.340987   0.0118714
          58     3.41768    0.264298   0.0107058
          58     3.65339    0.190507  0.00795393
          58     3.88909    0.134856  0.00769612
          58     4.12479   0.0993314  0.00694276
          58     4.36049   0.0750347  0.00570301
          58     4.59619   0.0479115   0.0053598
          58      4.8319   0.0426114   0.0037949
          58      5.0676   0.0344659   0.0035944
          58      5.3033   0.0184847    0.002591
          58       5.539  0.00949684  0.00190305
          58     5.77471  0.00381827  0.00156042
          58     6.01041  0.00488224  0.00173491
          58     6.24611  0.00140673 0.000667115
          58     6.48181 7.13695e-05 4.82725e-05
          58     6.71751 0.000886485 0.000474571
          58     6.95322 0.000146495 0.000101925
          59    0.117851  0.00512721 0.000857696
          59    0.353553   0.0330296  0.00397989
          59    0.589256   0.0925575  0.00712463
          59    0.824958    0.177566  0.00875994
          59     1.06066    0.276051    0.012158
          59     1.29636    0.391147   0.0130466
          59     1.53206     0.44022   0.0144935
          59     1.76777    0.508149   0.0169557
          59     2.00347    0.524165   0.0162183
          59     2.23917    0.580629   0.0218638
          59     2.47487     0.62008   0.0421361
          59     2.71058    0.532104   0.0174339
          59     2.94628    0.432225   0.0134643
          59     3.18198    0.340602   0.0116764
          59     3.41768    0.264669   0.0105308
          59     3.65339    0.191622  0.00789694
          59     3.88909    0.134192  0.00759424
          59     4.12479   0.0989374  0.00683625
          59     4.36049   0.0751514  0.00560755
          59     4.59619   0.0472047  0.00531536
          59      4.8319   0.0422732  0.00374562
          59      5.0676   0.0340931  0.00355275
          59      5.3033   0.0187899    0.002565
          59       5.539  0.00937742  0.00187454
          59     5.77471  0.00391972  0.00153727
          59     6.01041  0.00585097  0.00195736
          59     6.24611  0.00153244 0.000667547
          59     6.48181 7.01599e-05 4.74695e-05
          59     6.71751  0.00087146 0.000466765
          59     6.95322 0.000144012 0.000100227
          60    0.117851  0.00531318 0.000863327
          60    0.353553    0.033091  0.00391403
          60    0.589256   0.0920688  0.00702263
          60    0.824958    0.176924  0.00863749
          60     1.06066    0.276254   0.0119571
          60     1.29636    0.390399   0.0128505
          60     1.53206     0.44075   0.0142616
          60     1.76777    0.509633   0.0167379
          60     2.00347     0.52179    0.016121
          60     2.23917     0.58076   0.0214998
          60     2.47487    0.620225   0.0414341
          60     2.71058    0.532056   0.0171434
          60     2.94628    0.433205   0.0132755
          60     3.18198    0.340676   0.0114821
          60     3.41768    0.264221   0.0103648
          60     3.65339    0.191598  0.00776537
          60     3.88909    0.135387  0.00756108
          60     4.12479   0.0991458  0.00672549
          60     4.36049   0.0749365   0.0055182
          60     4.59619   0.0466576  0.00525485
          60      4.8319   0.0417438  0.00372041
          60      5.0676   0.0345289  0.00352016
          60      5.3033   0.0193455  0.00258171
          60       5.539  0.00944808  0.00184463
          60     5.77471  0.00385984  0.00151282
          60     6.01041  0.00576162  0.00192678
          60     6.24611   0.0015069 0.000656909
          60     6.48181 6.89906e-05 4.66927e-05
          60     6.71751 0.000856935 0.000459211
          60     6.95322 0.000141612 9.85857e-05
          61    0.117851  0.00522608 0.000853557
          61    0.353553   0.0342012  0.00400424
          61    0.589256    0.091522  0.00692876
          61    0.824958    0.176014  0.00854361
          61     1.06066    0.275358   0.0117945
          61     1.29636    0.389027   0.0127129
          61     1.53206    0.441438   0.0140444
          61     1.76777    0.509368   0.0164656
          61     2.00347    0.522864   0.0158925
          61     2.23917    0.583803   0.0213616
          61     2.47487    0.618527   0.0407896
          61     2.71058     0.52969   0.0170248
          61     2.94628    0.432544   0.0130744
          61     3.18198    0.341517   0.0113246
          61     3.41768    0.264942   0.0102199
          61     3.65339    0.191635  0.00763815
          61     3.88909    0.137461  0.00771645
          61     4.12479    0.100083  0.00668022
          61     4.36049   0.0741071  0.00548971
          61     4.59619   0.0470356  0.00518228
          61      4.8319   0.0413408  0.00368119
          61      5.0676   0.0342914  0.00347046
          61      5.3033   0.0190391  0.00255751
          61       5.539  0.00932265  0.00181865
          61     5.77471  0.00379656  0.00148934
          61     6.01041  0.00566717   0.0018975
          61     6.24611   0.0014822 0.000646605
          61     6.48181 6.78596e-05  4.5941e-05
          61     6.71751 0.000842887 0.000451898
          61     6.95322 0.000139291 9.69969e-05
          62    0.117851  0.00514179 0.000843941
          62    0.353553   0.0341899  0.00393967
          62    0.589256   0.0905281  0.00688792
          62    0.824958    0.175868  0.00840707
          62     1.06066    0.273576   0.0117382
          62     1.29636    0.387207   0.0126376
          62     1.53206    0.441449   0.0138179
          62     1.76777    0.512312   0.0164611
          62     2.00347    0.522786   0.0156363
          62     2.23917    0.586158   0.0211465
          62     2.47487    0.618161   0.0401334
          62     2.71058     0.52835   0.0168029
          62     2.94628    0.433145   0.0128773
          62     3.18198    0.342224   0.0111639
          62     3.41768    0.265217   0.0100588
          62     3.65339    0.191823  0.00751728
          62     3.88909    0.138188  0.00762614
          62     4.12479    0.100681  0.00659917
          62     4.36049   0.0738501  0.00540718
          62     4.59619   0.0469473  0.00509945
          62      4.8319   0.0407047  0.00367635
          62      5.0676   0.0337462  0.00345704
          62      5.3033   0.0190263  0.00251629
          62       5.539  0.00927244  0.00179001
          62     5.77471  0.00373533  0.00146658
          62     6.01041  0.00557576   0.0018691
          62     6.24611  0.00145829 0.000636617
          62     6.48181 6.67651e-05  4.5213e-05
          62     6.71751 0.000829292 0.000444814
          62     6.95322 0.000137044 9.54584e-05
          63    0.117851  0.00514749 0.000830565
          63    0.353553   0.0340034  0.00388155
          63    0.589256   0.0901589  0.00678848
          63    0.824958    0.174402   0.0084005
          63     1.06066    0.274087    0.011563
          63     1.29636    0.386342   0.0124665
          63     1.53206    0.442008   0.0136099
          63     1.76777    0.514946   0.0164092
          63     2.00347    0.521257   0.0154627
          63     2.23917    0.584496    0.020876
          63     2.47487    0.617708   0.0394989
          63     2.71058    0.529267   0.0165612
          63     2.94628    0.434932   0.0127962
          63     3.18198    0.341805   0.0109946
          63     3.41768    0.264618  0.00991694
          63     3.65339    0.192368  0.00741767
          63     3.88909    0.138854  0.00753415
          63     4.12479    0.100329  0.00650377
          63     4.36049   0.0753934  0.00553722
          63     4.59619   0.0470804  0.00502025
          63      4.8319   0.0404753  0.00362515
          63      5.0676   0.0332106  0.00344341
          63      5.3033   0.0187243  0.00249441
          63       5.539  0.00912526  0.00176764
          63     5.77471  0.00367604  0.00144449
          63     6.01041  0.00548726  0.00184152
          63     6.24611  0.00143514 0.000626933
          63     6.48181 6.57053e-05 4.45078e-05
          63     6.71751 0.000816129 0.000437948
          63     6.95322 0.000134869  9.3968e-05
          64    0.117851  0.00514706 0.000817587
          64    0.353553   0.0336729  0.00383494
          64    0.589256   0.0891765  0.00675311
          64    0.824958    0.173666  0.00830144
          64     1.06066    0.272568   0.0114817
          64     1.29636    0.384108   0.0124703
          64     1.53206    0.444855   0.0136918
          64     1.76777    0.518182   0.0164687
          64     2.00347    0.520012   0.0152712
          64     2.23917    0.582093   0.0206876
          64     2.47487    0.619473   0.0389211
          64     2.71058    0.531694   0.0164794
          64     2.94628    0.433808   0.0126455
          64     3.18198    0.341313   0.0108338
          64     3.41768    0.264407  0.00976422
          64     3.65339    0.193426  0.00737683
          64     3.88909    0.139266  0.00742766
          64     4.12479    0.100371  0.00640229
          64     4.36049    0.075617  0.00545521
          64     4.59619   0.0465346  0.00497139
          64      4.8319   0.0401442   0.0035836
          64      5.0676   0.0334533  0.00339816
          64      5.3033   0.0188351  0.00245789
          64       5.539  0.00909671  0.00174025
          64     5.77471   0.0036186  0.00142307
          64     6.01041  0.00540152  0.00181475
          64     6.24611  0.00141272 0.000617538
          64     6.48181 6.46786e-05 4.38242e-05
          64     6.71751 0.000803377 0.000431291
          64     6.95322 0.000132761 9.25234e-05
          65    0.117851  0.00506787 0.000808835
          65    0.353553   0.0332646  0.00379762
          65    0.589256   0.0890397   0.0066506
          65    0.824958    0.173007  0.00819978
          65     1.06066    0.269649   0.0116701
          65     1.29636    0.385064   0.0123151
          65     1.53206    0.444947   0.0134815
          65     1.76777    0.519267    0.016251
          65     2.00347    0.520807   0.0150569
          65     2.23917     0.58427   0.0204835
          65     2.47487    0.618644   0.0383312
          65     2.71058    0.529977   0.0163152
          65     2.94628    0.434629   0.0124776
          65     3.18198    0.342072   0.0106936
          65     3.41768    0.264604    0.009616
          65     3.65339    0.193056   0.0072726
          65     3.88909    0.141594  0.00766951
          65     4.12479      0.1004  0.00630385
          65     4.36049   0.0748651  0.00542286
          65     4.59619   0.0460784  0.00491579
          65      4.8319    0.039674  0.00355917
          65      5.0676    0.032968  0.00338036
          65      5.3033    0.018733   0.0024222
          65       5.539  0.00920982  0.00171715
          65     5.77471  0.00372214  0.00140493
          65     6.01041  0.00536702  0.00178715
          65     6.24611  0.00139098  0.00060842
          65     6.48181 6.36836e-05 4.31612e-05
          65     6.71751 0.000791017 0.000424833
          65     6.95322 0.000130719 9.11225e-05
          66    0.117851  0.00501502 0.000798304
          66    0.353553   0.0336337  0.00375797
          66    0.589256   0.0888559  0.00655238
          66    0.824958    0.172135  0.00812184
          66     1.06066     0.26841   0.0115589
          66     1.29636    0.385997   0.0121638
          66     1.53206    0.444174   0.0132994
          66     1.76777    0.517985   0.0160553
          66     2.00347    0.521583   0.0148487
          66     2.23917    0.585566   0.0202141
          66     2.47487    0.619584   0.0377619
          66     2.71058    0.529974    0.016068
          66     2.94628    0.435017   0.0122946
          66     3.18198    0.341927   0.0105326
          66     3.41768    0.263594  0.00952322
          66     3.65339    0.192798  0.00716698
          66     3.88909    0.143806  0.00786581
          66     4.12479    0.100182  0.00621208
          66     4.36049   0.0749158  0.00534093
          66     4.59619   0.0458812  0.00484526
          66      4.8319   0.0398544  0.00350981
          66      5.0676    0.032655   0.0033436
          66      5.3033   0.0184492  0.00240207
          66       5.539  0.00907028  0.00169679
          66     5.77471  0.00366574  0.00138478
          66     6.01041   0.0052857  0.00176193
          66     6.24611  0.00136991 0.000599566
          66     6.48181 6.27187e-05 4.25181e-05
          66     6.71751 0.000779032 0.000418565
          66     6.95322 0.000128738 8.97634e-05
          67    0.117851  0.00494017 0.000789891
          67    0.353553   0.0332472  0.00372171
          67    0.589256   0.0889742  0.00645565
          67    0.824958    0.171416  0.00803237
          67     1.06066    0.269241   0.0114163
          67     1.29636    0.385645   0.0119873
          67     1.53206    0.441522   0.0133626
          67     1.76777    0.517116   0.0158392
          67     2.00347    0.525818   0.0152191
          67     2.23917    0.586998   0.0199631
          67     2.47487     0.61619   0.0373505
          67     2.71058    0.531739   0.0159248
          67     2.94628    0.436393   0.0121879
          67     3.18198    0.341457   0.0103859
          67     3.41768    0.262977  0.00940108
          67     3.65339    0.192523   0.0070653
          67     3.88909    0.143419  0.00775793
          67     4.12479    0.100024   0.0061214
          67     4.36049   0.0747829  0.00526287
          67     4.59619   0.0476173  0.00507446
          67      4.8319   0.0398628  0.00345744
          67      5.0676   0.0322188  0.00332202
          67      5.3033   0.0181738  0.00238195
          67       5.539   0.0089349  0.00167686
          67     5.77471  0.00361103  0.00136519
          67     6.01041  0.00520681  0.00173739
          67     6.24611  0.00134946 0.000590966
          67     6.48181 6.17826e-05 4.18938e-05
          67     6.71751 0.000767405 0.000412479
          67     6.95322 0.000126817 8.84442e-05
          68    0.117851  0.00486752 0.000781609
          68    0.353553   0.0327638  0.00369823
          68    0.589256   0.0902954  0.00649449
          68    0.824958    0.170625  0.00795308
          68     1.06066    0.267745   0.0113461
          68     1.29636     0.38489   0.0118349
          68     1.53206    0.440571   0.0131999
          68     1.76777    0.518256   0.0156472
          68     2.00347    0.531465   0.0160086
          68     2.23917    0.587675    0.019681
          68     2.47487    0.611539   0.0370897
          68     2.71058    0.530064   0.0157785
          68     2.94628    0.436375   0.0120086
          68     3.18198    0.341936   0.0102442
          68     3.41768    0.264063  0.00932533
          68     3.65339    0.192456  0.00696171
          68     3.88909    0.144198  0.00768287
          68     4.12479    0.100249  0.00603553
          68     4.36049   0.0738122  0.00527425
          68     4.59619    0.048829  0.00514246
          68      4.8319   0.0398324  0.00340673
          68      5.0676   0.0317987  0.00329963
          68      5.3033   0.0182406  0.00234786
          68       5.539  0.00884836  0.00165443
          68     5.77471  0.00355793  0.00134615
          68     6.01041  0.00513024  0.00171353
          68     6.24611  0.00132962 0.000582608
          68     6.48181  6.0874e-05 4.12875e-05
          68     6.71751 0.000756119 0.000406568
          68     6.95322 0.000124952 8.71632e-05
          69    0.117851  0.00479698 0.000773458
          69    0.353553   0.0325313  0.00365193
          69    0.589256   0.0900856  0.00640376
          69    0.824958    0.170348  0.00784263
          69     1.06066    0.267351   0.0111885
          69     1.29636    0.382785    0.011849
          69     1.53206    0.438486   0.0131723
          69     1.76777    0.520098   0.0155285
          69     2.00347    0.535214   0.0162097
          69     2.23917    0.590181   0.0195546
          69     2.47487    0.609494   0.0366085
          69     2.71058    0.530153   0.0155501
          69     2.94628    0.436806   0.0118423
          69     3.18198     0.34186    0.010096
          69     3.41768    0.263054  0.00924461
          69     3.65339    0.191574  0.00691648
          69     3.88909    0.144425  0.00757488
          69     4.12479    0.101052  0.00600125
          69     4.36049   0.0737623  0.00519805
          69     4.59619   0.0499503  0.00518874
          69      4.8319   0.0395006  0.00337347
          69      5.0676   0.0313489  0.00328233
          69      5.3033   0.0179762  0.00232866
          69       5.539  0.00872012  0.00163541
          69     5.77471  0.00350636  0.00132762
          69     6.01041  0.00505589  0.00169031
          69     6.24611  0.00131035 0.000574483
          69     6.48181 5.99918e-05 4.06986e-05
          69     6.71751 0.000745161 0.000400823
          69     6.95322 0.000123141 8.59188e-05
          70    0.117851  0.00472845 0.000765438
          70    0.353553   0.0320666  0.00362921
          70    0.589256   0.0890134  0.00640141
          70    0.824958    0.170046  0.00773642
          70     1.06066    0.267533   0.0110301
          70     1.29636    0.380521   0.0118941
          70     1.53206    0.438992   0.0129939
          70     1.76777    0.521321   0.0153547
          70     2.00347    0.538518   0.0163114
          70     2.23917    0.591581   0.0193253
          70     2.47487    0.609104   0.0360876
          70     2.71058    0.530452   0.0153308
          70     2.94628    0.436233    0.011687
          70     3.18198    0.340884  0.00999886
          70     3.41768    0.262447  0.00913242
          70     3.65339    0.190546  0.00689366
          70     3.88909    0.144112  0.00747311
          70     4.12479    0.101758  0.00595693
          70     4.36049   0.0746374  0.00519694
          70     4.59619   0.0503073  0.00512688
          70      4.8319   0.0391822  0.00334027
          70      5.0676   0.0309065  0.00326511
          70      5.3033   0.0178929  0.00229689
          70       5.539  0.00892312   0.0016246
          70     5.77471  0.00345627   0.0013096
          70     6.01041  0.00498366   0.0016677
          70     6.24611  0.00129163 0.000566581
          70     6.48181 5.91348e-05 4.01262e-05
          70     6.71751 0.000734516 0.000395238
          70     6.95322 0.000121382 8.47094e-05
          71    0.117851  0.00466185 0.000757549
          71    0.353553   0.0316978  0.00359679
          71    0.589256   0.0879653  0.00639647
          71    0.824958     0.16897  0.00770186
          71     1.06066    0.267632   0.0108752
          71     1.29636    0.380228   0.0117302
          71     1.53206    0.441659   0.0130818
          71     1.76777    0.521929   0.0151505
          71     2.00347    0.542645   0.0165955
          71     2.23917    0.590938   0.0190638
          71     2.47487    0.610128   0.0355939
          71     2.71058    0.527109   0.0154752
          71     2.94628    0.432802   0.0120154
          71     3.18198    0.341142  0.00986136
          71     3.41768      0.2628  0.00901063
          71     3.65339    0.189212   0.0069245
          71     3.88909    0.145396  0.00747739
          71     4.12479    0.102094  0.00588249
          71     4.36049   0.0755615  0.00520526
          71     4.59619   0.0507817  0.00507657
          71      4.8319   0.0390362  0.00329642
          71      5.0676   0.0306054  0.00323297
          71      5.3033   0.0178856  0.00226455
          71       5.539  0.00897465  0.00160254
          71     5.77471  0.00340759  0.00129206
          71     6.01041  0.00491347  0.00164569
          71     6.24611  0.00127344 0.000558893
          71     6.48181 5.83019e-05 3.95697e-05
          71     6.71751 0.000724171 0.000389807
          71     6.95322 0.000119672 8.35335e-05
          72    0.117851  0.00460769 0.000748961
          72    0.353553   0.0317432  0.00354712
          72    0.589256   0.0877443  0.00631145
          72    0.824958    0.168421  0.00761446
          72     1.06066    0.266236   0.0108134
          72     1.29636     0.38061   0.0115735
          72     1.53206    0.445567   0.0134712
          72     1.76777    0.522889   0.0149704
          72     2.00347    0.541015   0.0164448
          72     2.23917    0.590805   0.0187995
          72     2.47487     0.60875   0.0351262
          72     2.71058    0.526299   0.0152814
          72     2.94628     0.43081   0.0120126
          72     3.18198     0.34186  0.00975053
          72     3.41768    0.262691  0.00888615
          72     3.65339    0.189772  0.00685098
          72     3.88909    0.146508  0.00745572
          72     4.12479    0.102508  0.00581535
          72     4.36049   0.0762663  0.00518046
          72     4.59619   0.0509751  0.00500975
          72      4.8319   0.0391915  0.00325429
          72      5.0676   0.0302446  0.00320814
          72      5.3033   0.0176372  0.00224668
          72       5.539  0.00885001  0.00158512
          72     5.77471  0.00336026  0.00127498
          72     6.01041  0.00484523  0.00162425
          72     6.24611  0.00125575 0.000551411
          72     6.48181 5.74921e-05 3.90284e-05
          72     6.71751 0.000714113 0.000384523
